created_at,source,quote
2025-11-15T17:16:57.206647,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris is an unlockable Character on the new MK9.To unlock:beat game on hardest difficulty by only using roundhouse kicks, fatality all characters with roundhouse kick.when he shows up for the fight hold the run button hoping you can outrun him."
2025-11-15T17:16:57.206656,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is rolling out his own brand of breakfast cereal in June called Capt'n Chuck's Punch n Crunch.
2025-11-15T17:16:57.206661,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris now knows all the words to ever exist However, he only recently started learning ""mercy"" in every language."
2025-11-15T17:16:57.206668,https://api.chucknorris.io/jokes/search?query=all,"Einstein: You see, Chuck Norris is a kind of a very, very long cat. You pull his tail in New York and his fists fly in Los Angeles. Do you understand this? Great warriors all operate exactly the same way: you make eye contact here, you receive pain there. The only difference is, there is no cat."
2025-11-15T17:16:57.206677,https://api.chucknorris.io/jokes/search?query=all,"The film Hellbound is actually a documentary. Satan has, in fact, been dead since 1994, when Chuck Norris roundhouse kicked him."
2025-11-15T17:16:57.206683,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris was once paralyzed by the pressure of his awesomeness. He then roundhouse kicked his awesomeness to Mars, where it eradicated all life, he then made more awesome."
2025-11-15T17:16:57.206690,https://api.chucknorris.io/jokes/search?query=all,"If you pray for Chuck Norris to die, Chuck Norris will immediately find and kill you, which means you actually prayed for Chuck Norris to kill you, because Chuck Norris will live forever."
2025-11-15T17:16:57.206698,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris once punched through a titanium wall so fast his arm caught fire.
2025-11-15T17:16:57.206703,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris wanted to fight someone and wanted a challege, so he cloned himself. The resulting fight is now known as the big bang. Chuck Norris won."
2025-11-15T17:16:57.206710,https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris goes in for a physical, the doctor is too afraid to get close enough for an examination, so he.examines from afar, grading him on his overall physical appearence, which of course, is always perfect."
2025-11-15T17:16:57.206718,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris only keeps in touch with his first nine dozen kids - all the others around the world get a quarterly newsletter
2025-11-15T17:16:57.206724,https://api.chucknorris.io/jokes/search?query=all,All of Chuck Norris' genes are Levi's.
2025-11-15T17:16:57.206729,https://api.chucknorris.io/jokes/search?query=all,You can call Chuck Noriss' phone with no caller ID.. But Chuck Norris can & WILL call you right back!
2025-11-15T17:16:57.206735,https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris rips you a new one, it is actually anatomically superior to your old one. You must thank Lord Norris."
2025-11-15T17:16:57.206741,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris usually showers by buying several dozen puppies and kittens, then starting up his wood chipper."
2025-11-15T17:16:57.206746,https://api.chucknorris.io/jokes/search?query=all,"In an average day, Chuck Norris: kills 74 and a half people sleeps with 120 women eats two large automobiles saves the world thrice, and decimates a small city."
2025-11-15T17:16:57.206753,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris can dribble a bowling ball.
2025-11-15T17:16:57.206758,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris was in a Jack Ryan movie. He was The Sum of All Fears.
2025-11-15T17:16:57.206763,https://api.chucknorris.io/jokes/search?query=all,"UFC actually stands for ""Ultimate Fatality by Chuck"". To prove this, Chuck Norris challenged the UFC champion. When Chuck entered the cage, the UFC champ pummeled himself to death."
2025-11-15T17:16:57.206771,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris wears alligator boots. He just slips his feet into real live alligators when he does.
2025-11-15T17:16:57.206776,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris invented a new language called Roundhouse Chuckanese
2025-11-15T17:16:57.206781,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris roasts marshmallows by holding them near his groin for less than 30 seconds.
2025-11-15T17:16:57.206787,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris visited this website before. But he didn't submit a fact, he looked all 8616 facts. That includes this fact."
2025-11-15T17:16:57.206795,https://api.chucknorris.io/jokes/search?query=all,"If you see Chuck Norris screwing your mother, DO NOT APPROACH HIM. Just ignore all of the epic music playing, the explosions and the birds trying to fly in the window, and prepare a grave for her."
2025-11-15T17:16:57.206803,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris once skydived from the ionosphere. Why? Because he would be the only gold medalist to survive that kind of a fall.
2025-11-15T17:16:57.206810,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris has slept with Carmen Sandiego. She has now fallen for him and stalks him.
2025-11-15T17:16:57.206815,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris brutally beat the shit out of the rock band Buckcherry, because of their stupid name. He hates when people re-arrange the letters of his sacred name. Wait - oh shit."
2025-11-15T17:16:57.206822,https://api.chucknorris.io/jokes/search?query=all,Viagra is actually made entirely of crushed-up publicity stills of Chuck Norris.
2025-11-15T17:16:57.206828,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris has a wallet made of face.
2025-11-15T17:16:57.206832,https://api.chucknorris.io/jokes/search?query=all,"China was once bordering the United States, until Chuck Norris roundhouse kicked it all the way through the Earth."
2025-11-15T17:16:57.206838,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris used to throw shoes at Dubya all the time.
2025-11-15T17:16:57.206843,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris won the PBA Championship Rodeo Bull Riding contest by riding Snort, a 6,450 lb Brahma Bull for 4 hrs 27 minutes when Snort finally collapsed. 9 months later, Snort had a calf."
2025-11-15T17:16:57.206851,https://api.chucknorris.io/jokes/search?query=all,"To prove his mental strenght Chuck Norris listened to Metallica/Lou Reed-collaboration ""Lulu"" on repeat for a whole day."
2025-11-15T17:16:57.206857,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris can nail a hammer into a wall.
2025-11-15T17:16:57.206862,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is really just a manifestation of Pennywise The Clown's fear.
2025-11-15T17:16:57.206867,https://api.chucknorris.io/jokes/search?query=all,We all need somebody to lean on. Except for CHuck Norris.
2025-11-15T17:16:57.206872,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris once played a Generation V Pokemon game and caught a Raichu. The Raichu is now defiant enough to knock out an Excadrill with Bolt Strike. How is this defiant? Excadrill's types are Ground [has immunity to Electric-type moves] and Steel [has resistance to Electric-type moves], Raichu normally cannot learn Bolt Strike, and Raichu don't normally appear in Pokemon Black and White in the first place!"
2025-11-15T17:16:57.206884,https://api.chucknorris.io/jokes/search?query=all,"When Bruce Lee did the fighting scene with Chuck Norris, he had to take 500 million gallons of tranquilizer injected in his body just so Bruce Lee could even land a punch on him. He had to use all the tranquilizer in the world to feel those punches. Seriously!"
2025-11-15T17:16:57.206893,https://api.chucknorris.io/jokes/search?query=all,All individuals that have remarkably survived a Chuck Norris attack suffer what in medical terms is called 'optical rectumitis'. That being having their assholes kicked out through their eyesockets
2025-11-15T17:16:57.206900,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris created ""INCEPTION"" to allow people to believe that they had a fighting chance. That is why Bruce Lee never beat Chuck Norris In ""Way of The Dragon"""
2025-11-15T17:16:57.206907,https://api.chucknorris.io/jokes/search?query=all,"With Chuck Norris, fear calls 911."
2025-11-15T17:16:57.206912,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris doesn't drive, because all roads lead to Chuck Norris."
2025-11-15T17:16:57.206917,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris' scrotum has calluses.
2025-11-15T17:16:57.206921,https://api.chucknorris.io/jokes/search?query=all,You know why alien space ships are called Unidentified Flying Objects? The aliens don't want Chuck Norris to identify them.
2025-11-15T17:16:57.206928,https://api.chucknorris.io/jokes/search?query=all,"One night Ice Cube and Snoop Dog saw Chuck Norris walking the streets of Compton, so they ""anonymously"" called the police."
2025-11-15T17:16:57.206934,https://api.chucknorris.io/jokes/search?query=all,The term absolute zero refers to the number of people who will survive if Chuck Norris decides to go on an all-out killing rampage.
2025-11-15T17:16:57.206940,https://api.chucknorris.io/jokes/search?query=all,When Chuck Norris Sleeps his nightmares become reality for all the world to see. Fortunately he never sleeps....ever.
2025-11-15T17:16:57.206946,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris drinks Mexican water by the gallon.
2025-11-15T17:16:57.206952,https://api.chucknorris.io/jokes/search?query=all,"In ""Wanted Dead Or Alive"", the lyric ""I've seen a million faces, and rocked them all"" is dedicated to Chuck Norris. Of course, the word 'rocked' is an euphemism for 'roundhose-kicked'."
2025-11-15T17:16:57.206959,https://api.chucknorris.io/jokes/search?query=all,Rambo has a Chuck Norris poster on his wall.
2025-11-15T17:16:57.206964,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris challenged a staring contest with Weegee then Weegee turned into Chuck Norris
2025-11-15T17:16:57.206970,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris Installed linux in his sand watch
2025-11-15T17:16:57.206974,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is all five Beatles.
2025-11-15T17:16:57.206979,https://api.chucknorris.io/jokes/search?query=all,There are no crying scenes of Chuck Norris in any of his movies? That's strictly because Chuck Norris never allows stunt doubles for any of his scenes.
2025-11-15T17:16:57.206986,https://api.chucknorris.io/jokes/search?query=all,"A big truck driver challenged Chuck Norris to a fight. Chuck asked him ""paper or plastic""? The guy asked ""what the hell does that mean""? Chuck said ""thats the type of bag you're gonna carry your teeth home in""."
2025-11-15T17:16:57.206993,https://api.chucknorris.io/jokes/search?query=all,Stop signs are actually warnings that Chuck Norris is passing by.
2025-11-15T17:16:57.206999,https://api.chucknorris.io/jokes/search?query=all,"Did you know if you watch the editors cut of Wizard of Oz, theres and alternate ending where Chuck Norris round house kicks Dorothys house back to Kansas... it shortened the movie drastically and the director decided not to use it... true story."
2025-11-15T17:16:57.207007,https://api.chucknorris.io/jokes/search?query=all,All the women-attracting pheromones included in body sprays and colognes come from Chuck Norris.
2025-11-15T17:16:57.207013,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris balls is where u get the term, you dont have the stones."
2025-11-15T17:16:57.207018,https://api.chucknorris.io/jokes/search?query=all,"For Halloween, instead of using pumpkins, Chuck Norris uses Yakuza heads."
2025-11-15T17:16:57.207023,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris can name all 493 pokemon...BACKWORDS
2025-11-15T17:16:57.207028,https://api.chucknorris.io/jokes/search?query=all,"Little known fact: Chuck Norris is rumored to have been the original choice to play evil Cobra Kai sensei John Kreese in The Karate Kid. Presumably he turned the role down because, realistically, no student trained by Chuck Norris could ever possibly lose a match."
2025-11-15T17:16:57.207037,https://api.chucknorris.io/jokes/search?query=all,"For the next debate, Chuck Norris has volunteered to stuff all of the remaining GOP Presidential candidates into the tiny cicrus clown car they use for their arrival to the debate venue."
2025-11-15T17:16:57.207044,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris' auto biography is the best selling book of all time, it's called the bible"
2025-11-15T17:16:57.207052,https://api.chucknorris.io/jokes/search?query=all,"If Chuck Norris had starred in ""Jaws"" it would have been called ""Dentures"""
2025-11-15T17:16:57.207057,https://api.chucknorris.io/jokes/search?query=all,There are many people in this old world that have had an eyeball knocked out of one of their eye sockets because they say that they didn't see a Chuck Norris roundhouse coming. They all say that they have learned a valuable lesson & from now on they'll always keep an eye out for Chuck Norris.
2025-11-15T17:16:57.207068,https://api.chucknorris.io/jokes/search?query=all,"While teaching a CPR course, Chuck Norris actually brought the practice dummy to life"
2025-11-15T17:16:57.207073,https://api.chucknorris.io/jokes/search?query=all,"In one particularly gruesome confrontation, Chuck Norris shaved all the hair off of a man's head and then forced him to eat it. That man today is Vin Diesel."
2025-11-15T17:16:57.207080,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris sired a baseball team...and a football team if you count all of the bastards.
2025-11-15T17:16:57.207086,https://api.chucknorris.io/jokes/search?query=all,When all else fails.....Chuck Norris doesn't.
2025-11-15T17:16:57.207090,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris is going to star in a film called ""Twitter."" He will portray 140 characters."
2025-11-15T17:16:57.207096,https://api.chucknorris.io/jokes/search?query=all,"Niagra Falls, is not really a waterfall, It's just what happens when Chuck Norris gets done with a night of drinking."
2025-11-15T17:16:57.207102,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris's great-grandson defeated Sabrina with a Level 17 Caterpie. Oh, and it's totally possible. Some person who's less related to Chuck Norris posted a video on his YouTube account which shows him defeating a team of 6 Pokemon with a Caterpie."
2025-11-15T17:16:57.207110,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris was originally cast for the starring role in Jaws, but the shark backed out of the project."
2025-11-15T17:16:57.207116,https://api.chucknorris.io/jokes/search?query=all,"Many people wonder why Star Wars begins with ""A long time ago, in a galaxy far, far away""... Well, Chuck Norris roundhouse kicked all the jedi, clones & other aliens in that galaxy and moved to ours."
2025-11-15T17:16:57.207124,https://api.chucknorris.io/jokes/search?query=all,"Mr. T, Arnold Shcwarzzenger, and Chuck Norris are standing in front of God. God says to them,""I have call you three here because you are the greatest fighters in the world and I have a place for one of you at my right hand. You must prove to me whom of you it shall be."" Mr. T steps and says ""I pity the fool who doesn't let me sit at His right hand."" God tells him that he was not good enough and sends Mr. T to hell. Arnold steps up and says ""I was in predator, commando, the terminator. You must choose the governator."" God tells him not good enough and sends Arnold to hell. God turns to Chuck Norris and say ""Why should you sit beside me?"" Chuck quickly proceeds to roundhouse kick God in the face and say ""Bitch, your in my seat."
2025-11-15T17:16:57.207142,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris will personally roundhouse kick you if you don't get off this website and get back to work!
2025-11-15T17:16:57.207147,https://api.chucknorris.io/jokes/search?query=all,"After years of rigorous and physically demanding testing, it was proved that Chuck Norris was stronger than Chuck Norris."
2025-11-15T17:16:57.207154,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris once ripped the eyeballs out of Great Horned Owl and wore them around as night vision goggles.
2025-11-15T17:16:57.207159,https://api.chucknorris.io/jokes/search?query=all,The movement of subatomic air substance created from Chuck Norris' roundhouse kicks were recently accredited by physicists as allowing them to view the Higgs Boson Partical.
2025-11-15T17:16:57.207167,https://api.chucknorris.io/jokes/search?query=all,"Gravity is so intense in a black hole that it actually distorts time and space, leaving absolutely no chance of escape or survival. Chuck Norris walks through six black holes every morning because he needs more time to kill people in different places."
2025-11-15T17:16:57.207175,https://api.chucknorris.io/jokes/search?query=all,if you punch a brick wall you will never win. but if Chuck Norris punches one he wins every time!
2025-11-15T17:16:57.207181,https://api.chucknorris.io/jokes/search?query=all,"Jack Lallane gave birth to Chuck Norris, who in turn, gave birth to Jack Lallane. Vin Diesel was the afterbirth."
2025-11-15T17:16:57.207187,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris actually died four years ago, but the Grim Reaper can't get up the courage to tell him."
2025-11-15T17:16:57.207193,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris' balls make cold water shrink.
2025-11-15T17:16:57.207197,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris was the only professional boxer ever who was allowed to perform fatality moves on his defeated opponents.
2025-11-15T17:16:57.207203,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is all the rage.
2025-11-15T17:16:57.207209,https://api.chucknorris.io/jokes/search?query=all,One time Sylvester Stallone got into an argument with Chuck Norris over who was the best knitter. Chuck Norris roundhouse kicked him in the face. Stallone's lip hasn't been the same since.
2025-11-15T17:16:57.207216,https://api.chucknorris.io/jokes/search?query=all,"I'm making a game called Ultra Smash Flash. Chuck Norris will be playable. And Kirby can use his roundhouse kick. Also, the Chaos Emeralds will be transformational items. When Chuck Norris gets 7, his power is STILL less than 1% of his real life counterpart. Makes sense, right? Quality, NOT quantity? NOPE. Quality AND quantity! Let's do this!"
2025-11-15T17:16:57.207227,https://api.chucknorris.io/jokes/search?query=all,All steroids are derived from Chuck Norris DNA.
2025-11-15T17:16:57.207231,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris now lives in Eagle Pass. He has a set of balls made out of brass. When they clang together, They cause stormy weather. And lighting shoots out of his ass."
2025-11-15T17:16:57.207238,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can say ""I'm fallen in love with you"" to a woman without mosbying her."
2025-11-15T17:16:57.207244,https://api.chucknorris.io/jokes/search?query=all,"It has been said that Chuck Norris has ""the eye of the tiger"". He also has the eyes of a badger, a tarantula, a komodo dragon. an octopus, 3 bald eagles and an aardvark. He keeps them all in a Claussen dill pickle jar hidden under his bed for safe keeping."
2025-11-15T17:16:57.207252,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is forbidden from competing in paintball games... for very fucking obvious reasons.
2025-11-15T17:16:57.207258,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris likes Apples for dessert ... especially Macbook Pros and Airbooks
2025-11-15T17:16:57.207263,https://api.chucknorris.io/jokes/search?query=all,The Foo Fighters will soon find Chuck Norris had already fought and killed all the Foo.
2025-11-15T17:16:57.207269,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris isn't actually invincible. HE DOESN'T NEED TO BE.
2025-11-15T17:16:57.207274,https://api.chucknorris.io/jokes/search?query=all,"In 1969, man landed on the Moon. By 1969, Chuck Norris had already landed on eight planets, skipping Pluto ""because it's too damn small."""
2025-11-15T17:16:57.207280,https://api.chucknorris.io/jokes/search?query=all,"It is generally accepted that the Meteor Crater in western Arizona was made by a meteor. WRONG. It was actually a result of a Chuck Norris skydiving mishap. After jumping from the plane, one of his balls became entangled in his parachute chords and was severed. Fact is, the crater is a result of his testacle impacting the ground!"
2025-11-15T17:16:57.207296,https://api.chucknorris.io/jokes/search?query=all,"If Chuck Norris was a teacher, he could literally blow your mind. Dont take his class if you want your brain. xD"
2025-11-15T17:16:57.207303,https://api.chucknorris.io/jokes/search?query=all,"A greastest achvement that you can get is when you go down niagara falls in a wodden barrole, Chuck Norris can go UP niagara falls in a cardboard box."
2025-11-15T17:16:57.207310,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris finished the ice bucket challenge by dumping the entire Antarctica continent on his head.
2025-11-15T17:16:57.207315,https://api.chucknorris.io/jokes/search?query=all,"Prior to contrary belief, the Red Sea was actually parted by Chuck Norris."
2025-11-15T17:16:57.207321,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris showed Snooki what the situation really is.
2025-11-15T17:16:57.207325,https://api.chucknorris.io/jokes/search?query=all,When Chuck Norris inhales a helium balloon his voice will sound like Barry White in slo-mo for the next nine hours.
2025-11-15T17:16:57.207331,https://api.chucknorris.io/jokes/search?query=all,Wheaties are actually sun-dried Chuck Norris boogers.
2025-11-15T17:16:57.207336,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris poop is harder than rock. His turds are called ""diamonds"" when sold."
2025-11-15T17:16:57.207342,https://api.chucknorris.io/jokes/search?query=all,"If Chuck Norris rammed his boot up your ass, all three of us would be tickled!"
2025-11-15T17:16:57.207347,https://api.chucknorris.io/jokes/search?query=all,When Chuck Norris was younger he was excited when he began growing chest hair. All the other boys in his 1st grade class were jealous.
2025-11-15T17:16:57.207353,https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris falls in water, Chuck Norris doesn't get wet. Water gets Chuck Norris"
2025-11-15T17:16:57.207359,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can clip his toenails, blow up a balloon, sneeze and inhale a cigarette at the same time."
2025-11-15T17:16:57.207364,https://api.chucknorris.io/jokes/search?query=all,It's all fun and games until Chuck Norris pulls your eyes out with a socket wrench.
2025-11-15T17:16:57.207370,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can unhinge his jaw, to better facilitate swallowing things whole."
2025-11-15T17:16:57.207375,https://api.chucknorris.io/jokes/search?query=all,Thi site has the worst Chuck Norris jokes out there. I mean really people. No one even puts any thought into them. They are pathetic
2025-11-15T17:16:57.207381,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris went to the virgin isles and when he came bak they were just called the isles
2025-11-15T17:16:57.207387,https://api.chucknorris.io/jokes/search?query=all,"After a pick up game of basketball, Chuck Norris made 42 baskets out of 30 attempts."
2025-11-15T17:16:57.207392,https://api.chucknorris.io/jokes/search?query=all,Superman actually has two weaknesses Kryptonite and Chuck Norris.
2025-11-15T17:16:57.207397,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris went back in time and killed all his great-grandparents just to trip everybody out.
2025-11-15T17:16:57.207403,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris was actually Spartacus.
2025-11-15T17:16:57.207408,https://api.chucknorris.io/jokes/search?query=all,"Once again, Chuck Norris allows the skinny black guy to pretend that he's running America for another four years."
2025-11-15T17:16:57.207414,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris owns all of the No. 1 pencils.
2025-11-15T17:16:57.207418,https://api.chucknorris.io/jokes/search?query=all,Two And A Half Men was originally Seventy-Eight And a Half Men and a show only about Chuck Norris.
2025-11-15T17:16:57.207424,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris is brimming with so much testosterone-fueled badassery, that your balls will twitch at the sight of him."
2025-11-15T17:16:57.207430,https://api.chucknorris.io/jokes/search?query=all,"Bruce Spingsteen calls Chuck Norris ""The Boss""."
2025-11-15T17:16:57.207435,https://api.chucknorris.io/jokes/search?query=all,"When landing on the moon, Neil Armstrong actually said, 'one small step for man, one giant leap for mankind... and please, Chuck Norris, don't kill me for being the first.'"
2025-11-15T17:16:57.207442,https://api.chucknorris.io/jokes/search?query=all,"On September 13th of 1295, Chuck Norris beat Dark Souls III, Mario & Luigi: Paper Jam, Katamari Damacy, Battletoads, Pong, Galaga, MineCraft, and Sammy Lightfoot at the exact same time - all by eating a doughnut in an extremely specific manner."
2025-11-15T17:16:57.207450,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris was originally going to star in the movie 127 Hours, but was dropped when producers relized they would have to change the name of the movie to 8.3 Seconds."
2025-11-15T17:16:57.207457,https://api.chucknorris.io/jokes/search?query=all,"A Handicap parking sign does not signify that this spot is for handicapped people. It is actually in fact a warning, that the spot belongs to Chuck Norris and that you will be handicapped if you park there."
2025-11-15T17:16:57.207465,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris went as himself for Halloween; He got twice as much candy as everybody
2025-11-15T17:16:57.207470,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can call checkmate, before the pieces are setup on the chessboard."
2025-11-15T17:16:57.207476,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris named his price and saved 15% or more on car insurance when he switched to Allstate.
2025-11-15T17:16:57.207481,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris can impregnate a woman orally.
2025-11-15T17:16:57.207486,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris doesn't use a chainsaw to cut trees, he just stares at the tree until it falls over."
2025-11-15T17:16:57.207492,https://api.chucknorris.io/jokes/search?query=all,"Whatever happened to Duncan MacLeod, The Highlander? He foolishly challenged Chuck Norris. In the end, there can be only one. The one is Chuck Norris."
2025-11-15T17:16:57.207498,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris NEVER calls the cops. The cops call Chuck Norris.
2025-11-15T17:16:57.207503,https://api.chucknorris.io/jokes/search?query=all,"Jimmy Fallon has to ask Chuck Norris permission ""to make it rain up in here""."
2025-11-15T17:16:57.207509,https://api.chucknorris.io/jokes/search?query=all,War of The Worlds was actually a documentary- all the aliens died out after Chuck Norris dealt with them.
2025-11-15T17:16:57.207514,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris built a time machine and went back in time to stop the JFK assassination. As Oswald shot, Chuck Norris met all three bullets with his beard, deflecting them. JFK's head exploded out of sheer amazement."
2025-11-15T17:16:57.207522,https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris attended a Boy George concert, Boy George soon found himself in the nose bleed section - literally."
2025-11-15T17:16:57.207528,https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris was about to undergo a major surgical procedure, he was given a strong anesthetic and told to count backward slowly from one hundred. When Chuck got to zero and still didn't feel even slightly drowsy, he naturally murdered all the doctors with their own tools and performed the procedure himself."
2025-11-15T17:16:57.207538,https://api.chucknorris.io/jokes/search?query=all,The Most Interesting Man in the World's hair is not actually grey. It's actually covered with Chuck Norris' sperm.
2025-11-15T17:16:57.207544,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris caught a chicken using a dead alligator as bait.
2025-11-15T17:16:57.207549,https://api.chucknorris.io/jokes/search?query=all,"I would like to take this spot to remember Michael Jackson, who was pronounced dead on the 25th. He was the King of Pop, and we will all miss him. Rest in peace. Suspected cause of death: A Chuck Norris delivered roundhouse kick to the face. Evidence: Missing nose, giant bootprint."
2025-11-15T17:16:57.207561,https://api.chucknorris.io/jokes/search?query=all,All bad guys ever kicked by Chuck Norris in TV/movies immediatly died upon end of contract. Chuck Norris respects the Law.
2025-11-15T17:16:57.207567,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is recommending all his friends buy a boat because Zombies can not swim.
2025-11-15T17:16:57.207573,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris decided it shall be called pineapple, and the world accepted it out of sheer terror even though the fruit had nothing to do with pines or apples."
2025-11-15T17:16:57.207580,https://api.chucknorris.io/jokes/search?query=all,"In the Matrix, how can you tell it from the real world? Well, in the real world, all leading roles played by different actors who always get the girl are actually Chuck Norris."
2025-11-15T17:16:57.207587,https://api.chucknorris.io/jokes/search?query=all,Some people call it love at first sight when you gaze in to the eyes of your lover. Other people call it death by suicide when you stare at Chuck Norris.
2025-11-15T17:16:57.207594,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris puts the C in Critical, the H in Hercules, the U in Unbeatable and the K in Kick... All together - CHUCK."
2025-11-15T17:16:57.207601,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is widely considered the greatest hip-hop artist of all time.
2025-11-15T17:16:57.207606,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can actually ""hold up"" a bank...with one finger."
2025-11-15T17:16:57.207611,https://api.chucknorris.io/jokes/search?query=all,"If a fishes see Chuck Norris swim , they usally drown in fear."
2025-11-15T17:16:57.207616,https://api.chucknorris.io/jokes/search?query=all,"Robin Hood was partially based on Chuck Norris, in that Norris would rob from the rich. But Robin Hood never roundhouse-kicked the poor. Or the rich, for that matter."
2025-11-15T17:16:57.207623,https://api.chucknorris.io/jokes/search?query=all,"The Kool-Aid Pitcherman busted through the wall of Chuck Norris' livingroom and said, ""OH NOOOOOOOO!""."
2025-11-15T17:16:57.207629,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris isn't all that interested in astronomy. The only stars Chuck Norris cares about are the 50 on the flag of the USA, the one that's part of his Ranger badge, and the Lone Star of Texas."
2025-11-15T17:16:57.207636,https://api.chucknorris.io/jokes/search?query=all,"King Solomon suggested cutting the baby in half. Chuck Norris ACTUALLY cut the baby in half, ate it, and proceeded to impregnate both women while bellowing "" The essence of this baby will live on through the gift of my mighty seed!"""
2025-11-15T17:16:57.207644,https://api.chucknorris.io/jokes/search?query=all,Chuck Norris invented the kangaroo when he ripped the front legs off a dog and threw it all the way to Australia.
2025-11-15T17:16:57.207650,https://api.chucknorris.io/jokes/search?query=all,"It should be blatantly obvious to all, but it still bears repeating: never, ever, EVER ask Chuck Norris to take his boots off when he enters your house."
2025-11-15T17:16:57.207657,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris single handedly roundhouse kicked the butt of every player, coach, waterboy and fan of the Florida State University Seminoles football team. They are now known as the Semiholes."
2025-11-15T17:16:57.207664,https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris can finish an ""all you can eat"" buffet."
2025-11-15T17:16:57.207669,https://api.chucknorris.io/jokes/search?query=all,Metallica's James Hetfield calls himself a table. Chuck Norris just calls himself a winner.
